38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,44:48:c1:a5:82:21,80:8d:b7:55:3a:42,60:32:b1:3e:1a:b7,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:51,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,2a:16:ad:ec:da:ab,38:17:c3:1e:ff:11,b4:5d:50:e1:92:33,38:17:c3:1f:09:93,38:17:c3:1f:09:92,20:a6:cd:42:0b:f3,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,38:17:c3:19:d7:70,00:4e:35:df:06:52,44:48:c1:a5:82:20,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:09:90,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,00:4e:35:df:06:50,80:8d:b7:55:3a:52,44:48:c1:a5:82:22,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:1f:09:91,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:f0,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,80:8d:b7:55:39:c0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,38:17:c3:1f:09:83,38:17:c3:19:d7:60,20:a6:cd:42:0b:e3,20:a6:cd:50:24:a0,72:32:b1:3e:1a:b7,b4:5d:50:e1:92:22,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,b4:5d:50:e1:96:43,38:17:c3:1f:01:82,00:4e:35:de:e1:10,38:17:c3:19:55:51,00:4e:35:de:e1:11,38:17:c3:19:55:50,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:45:a2,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:22:22,00:4e:35:de:e1:01,00:4e:35:de:e1:00,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:21,38:17:c3:19:71:92,b4:5d:50:e1:92:20,38:17:c3:1f:01:80,38:17:c3:1f:08:52,38:17:c3:1f:08:50,38:17:c3:19:55:40,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0b:e0,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e2,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:43,00:4e:35:de:d7:52,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:08:41,44:48:c1:91:95:b0,38:17:c3:1f:08:40,44:48:c1:91:95:b3,44:48:c1:91:95:b1,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:21,00:4e:35:de:d7:40,00:4e:35:df:0e:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:36:30,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:31,38:17:c3:1e:fc:a2,38:17:c3:19:71:82,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:19:71:80,00:4e:35:df:0e:02,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:10,00:4e:35:df:27:11,9c:d6:43:60:92:e0,x,y,label
-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-67,-100,-100,-100,-77,-71,-84,-100,-100,-100,-100,-51,-51,-100,-100,-84,-100,-81,-62,-51,-100,-85,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-84,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-85,-84,-82,-100,-100,-82,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-85,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-82,-100,-100,-100,-70,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-67,-100,-100,-100,-74,-70,-83,-100,-100,-100,-100,-51,-51,-100,-100,-83,-100,-83,-63,-51,-100,-83,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-85,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-85,-84,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-71,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-67,-100,-100,-100,-74,-71,-83,-100,-100,-100,-100,-49,-49,-100,-100,-83,-100,-83,-65,-49,-100,-83,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-85,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-85,-84,-82,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-70,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-64,-100,-100,-100,-75,-70,-84,-100,-100,-100,-100,-49,-49,-100,-100,-83,-100,-83,-65,-48,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-85,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,388.8,799.6000000000007,49
-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-100,-100,-66,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-71,-100,-100,-100,-78,-66,-85,-100,-100,-100,-100,-54,-54,-100,-100,-84,-100,-79,-71,-54,-100,-84,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-82,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-84,-84,-81,-100,-100,-81,-100,-100,-100,-100,-100,-82,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-100,-100,-65,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-72,-100,-100,-100,-79,-66,-85,-100,-100,-100,-100,-52,-52,-100,-100,-84,-100,-83,-71,-52,-100,-84,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-85,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-84,-84,-81,-100,-100,-80,-100,-100,-100,-100,-100,-80,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-66,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-73,-100,-100,-100,-78,-66,-85,-100,-100,-100,-100,-52,-52,-100,-100,-87,-100,-84,-70,-52,-100,-84,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-84,-85,-79,-100,-100,-81,-100,-100,-100,-100,-100,-80,-83,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-65,-100,-100,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-72,-100,-100,-100,-77,-66,-100,-100,-100,-100,-100,-52,-52,-100,-100,-86,-100,-84,-71,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-69,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-84,-100,-100,-100,-84,-85,-80,-100,-100,-81,-100,-100,-100,-100,-100,-80,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-67,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-72,-100,-100,-100,-80,-67,-100,-100,-100,-100,-100,-52,-52,-100,-100,-86,-100,-84,-71,-52,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-69,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-84,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-84,-100,-100,-100,-84,-84,-80,-100,-100,-81,-100,-100,-100,-100,-100,-80,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,374.6,799.6000000000007,50
-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-67,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-72,-100,-100,-100,-75,-67,-100,-100,-100,-100,-100,-52,-52,-100,-100,-85,-100,-84,-71,-52,-100,-86,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-85,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-84,-100,-100,-100,-84,-86,-80,-100,-100,-81,-100,-100,-100,-100,-100,-80,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-85,-85,-87,-88,-100,374.6,799.6000000000007,50
-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-73,-100,-100,-100,-100,-100,-72,-75,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-78,-73,-86,-100,-100,-100,-100,-53,-52,-100,-100,-86,-100,-81,-62,-52,-100,-86,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-62,-100,-62,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-82,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-86,-85,-85,-87,-88,-100,360.40000000000003,799.6000000000007,51
-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-75,-100,-100,-100,-78,-75,-85,-100,-100,-100,-100,-53,-53,-100,-100,-85,-100,-81,-64,-52,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-82,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-81,-100,-100,-100,-83,-82,-85,-100,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-87,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-75,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-79,-75,-85,-100,-100,-100,-100,-56,-56,-100,-100,-84,-100,-81,-64,-56,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-84,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-81,-100,-100,-100,-83,-82,-85,-100,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-86,-87,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-74,-100,-100,-100,-79,-78,-85,-100,-100,-100,-100,-54,-54,-100,-100,-84,-100,-81,-64,-54,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-84,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-100,-100,-83,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-86,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-80,-100,-81,-100,-100,-100,-73,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-79,-74,-85,-100,-100,-100,-100,-56,-56,-100,-100,-85,-100,-81,-64,-55,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-86,-86,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-81,-100,-80,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-79,-75,-86,-100,-100,-100,-100,-56,-56,-100,-100,-84,-100,-80,-61,-56,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-85,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-83,-100,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-86,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-81,-100,-80,-100,-100,-100,-77,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-100,-100,-100,-73,-77,-86,-100,-100,-100,-100,-50,-50,-100,-100,-84,-100,-80,-72,-50,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-82,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-81,-82,-83,-100,-100,-83,-100,-100,-100,-100,-100,-83,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
