b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,b8:27:eb:9f:6b:77,80:8d:b7:55:35:13,80:8d:b7:55:39:c1,80:8d:b7:55:35:11,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:01,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:25:f0,00:4e:35:df:06:52,44:48:c1:a5:82:30,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:01:82,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:81,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:45:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,72:32:b1:3e:1a:b8,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,38:17:c3:1f:01:80,38:17:c3:1e:ff:10,38:17:c3:1e:ff:00,38:17:c3:19:45:a0,00:4e:35:df:06:51,80:8d:b7:55:3a:41,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:11,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,b4:5d:50:e1:92:33,38:17:c3:19:45:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,00:4e:35:df:06:42,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,44:48:c1:a5:82:21,38:17:c3:19:d7:61,44:48:c1:a5:82:22,38:17:c3:19:d7:62,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,80:8d:b7:55:35:00,38:17:c3:19:d7:60,44:48:c1:a5:82:20,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,68:ff:7b:e4:af:39,38:17:c3:19:45:b0,80:8d:b7:55:25:e1,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,68:ff:7b:e4:af:38,80:8d:b7:55:25:e0,38:17:c3:19:55:41,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:19:55:51,38:17:c3:19:55:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,b4:5d:50:e1:96:53,38:17:c3:1f:22:30,b4:5d:50:e1:96:50,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:52,38:17:c3:1f:08:50,38:17:c3:1f:22:31,38:17:c3:1f:09:93,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:96:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:52,a8:bd:27:4c:bd:31,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:32,44:48:c1:91:95:b0,38:17:c3:1f:22:22,38:17:c3:19:71:80,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,38:17:c3:19:36:30,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,38:17:c3:24:4f:10,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,00:4e:35:df:27:12,x,y,timestamp
-76,-71,-71,-30,-63,-73,-63,-76,-75,-75,-72,-82,-81,-50,-73,-76,-73,-73,-74,-71,-63,-76,-78,-82,-73,-71,-72,-72,-56,-56,-74,-88,-89,-81,-73,-56,-87,-63,-56,-56,-72,-72,-75,-78,-79,-100,-100,-100,-100,-88,-56,-72,-74,-78,-100,-100,-79,-100,-79,-87,-85,-100,-86,-85,-90,-100,-90,-91,-87,-87,-91,-92,-73,-78,-81,-77,-81,-87,-100,-74,-81,-77,-100,-100,-89,-100,-72,-86,-75,-87,-74,-100,-80,-82,-100,-100,-82,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,709,1896692648285
-75,-71,-71,-30,-63,-73,-63,-75,-75,-76,-73,-82,-82,-48,-72,-76,-73,-73,-73,-72,-63,-76,-79,-82,-73,-72,-71,-72,-56,-56,-75,-88,-87,-81,-72,-56,-88,-63,-56,-56,-72,-72,-75,-78,-79,-87,-100,-100,-100,-88,-56,-72,-100,-78,-100,-85,-80,-100,-79,-100,-86,-100,-87,-84,-91,-84,-100,-91,-87,-88,-100,-90,-74,-77,-81,-78,-81,-87,-100,-74,-81,-77,-100,-100,-100,-100,-75,-86,-74,-87,-75,-100,-80,-81,-100,-100,-83,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,709,1901286966252
-75,-71,-71,-31,-58,-69,-58,-75,-74,-74,-70,-79,-79,-48,-68,-77,-100,-100,-70,-71,-58,-74,-79,-79,-100,-73,-72,-73,-56,-56,-74,-81,-81,-82,-69,-56,-81,-58,-60,-60,-75,-75,-74,-77,-77,-87,-100,-100,-100,-100,-60,-75,-74,-77,-100,-100,-79,-77,-79,-100,-100,-100,-90,-100,-92,-100,-91,-100,-100,-88,-100,-88,-70,-79,-78,-79,-79,-100,-100,-70,-79,-79,-78,-89,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-82,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1956619603523
-75,-71,-71,-33,-59,-72,-59,-75,-74,-74,-72,-78,-78,-51,-68,-77,-75,-75,-70,-71,-58,-74,-80,-78,-75,-73,-73,-74,-55,-56,-72,-81,-81,-82,-71,-56,-81,-59,-59,-59,-77,-77,-74,-76,-78,-87,-100,-100,-100,-100,-59,-77,-74,-78,-100,-100,-80,-77,-81,-100,-100,-87,-88,-100,-92,-100,-91,-100,-100,-89,-100,-89,-69,-77,-80,-77,-79,-100,-100,-70,-80,-77,-78,-89,-85,-100,-100,-86,-100,-100,-100,-100,-78,-100,-100,-100,-82,-100,-100,-88,-88,-88,-92,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1961216350136
-74,-71,-71,-29,-58,-70,-58,-75,-74,-75,-70,-79,-79,-53,-69,-77,-75,-75,-71,-71,-58,-74,-79,-79,-75,-73,-73,-73,-58,-58,-74,-81,-81,-81,-70,-58,-81,-58,-59,-60,-77,-78,-74,-78,-78,-87,-100,-100,-100,-85,-60,-77,-74,-78,-100,-100,-79,-100,-79,-100,-84,-87,-86,-100,-91,-100,-91,-92,-87,-85,-100,-87,-70,-79,-80,-79,-79,-86,-100,-71,-80,-79,-100,-100,-85,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-81,-81,-100,-88,-88,-88,-92,-89,-92,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1965908147321
-75,-71,-73,-33,-58,-70,-58,-74,-74,-73,-70,-78,-78,-49,-69,-82,-76,-76,-70,-71,-58,-74,-79,-78,-76,-73,-73,-73,-55,-55,-74,-81,-80,-80,-70,-55,-81,-58,-60,-60,-76,-76,-74,-79,-79,-100,-86,-100,-100,-85,-60,-76,-74,-78,-100,-100,-79,-100,-79,-85,-84,-87,-85,-100,-91,-100,-90,-92,-87,-85,-100,-88,-70,-78,-78,-78,-78,-86,-100,-70,-78,-78,-100,-100,-100,-87,-78,-86,-78,-100,-79,-87,-100,-100,-100,-100,-81,-81,-100,-86,-88,-88,-100,-90,-100,-87,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1970573417007
-76,-70,-70,-32,-57,-69,-57,-74,-75,-75,-69,-80,-80,-58,-69,-77,-76,-76,-70,-71,-57,-75,-79,-80,-76,-73,-73,-73,-55,-56,-72,-81,-81,-82,-70,-56,-82,-57,-59,-59,-77,-77,-73,-78,-79,-87,-86,-100,-100,-89,-59,-76,-72,-79,-100,-100,-80,-77,-79,-87,-100,-100,-83,-100,-90,-100,-88,-100,-87,-90,-91,-90,-70,-78,-82,-78,-81,-100,-100,-70,-82,-78,-78,-87,-100,-87,-79,-86,-79,-87,-78,-87,-77,-100,-100,-100,-100,-81,-100,-88,-88,-88,-100,-90,-100,-100,-87,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1975396695339
-54,-72,-72,-30,-59,-70,-59,-75,-75,-75,-70,-78,-79,-51,-67,-77,-74,-73,-67,-72,-58,-75,-79,-79,-74,-72,-69,-73,-54,-54,-72,-81,-81,-80,-70,-54,-82,-59,-62,-62,-77,-77,-73,-78,-77,-86,-100,-100,-100,-83,-62,-77,-72,-78,-100,-100,-79,-74,-79,-87,-100,-86,-90,-100,-90,-100,-92,-100,-87,-90,-91,-88,-67,-78,-80,-79,-80,-100,-100,-67,-80,-78,-76,-87,-87,-100,-77,-87,-77,-87,-78,-100,-74,-82,-100,-100,-83,-82,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,690,1980066644191
-62,-71,-71,-36,-65,-68,-65,-72,-72,-72,-67,-79,-79,-58,-67,-74,-75,-75,-67,-71,-65,-73,-100,-80,-75,-72,-72,-72,-59,-59,-74,-82,-82,-84,-67,-59,-82,-65,-64,-64,-74,-74,-75,-83,-84,-86,-84,-84,-100,-100,-64,-73,-75,-83,-83,-100,-100,-100,-100,-84,-100,-100,-87,-100,-89,-100,-100,-100,-82,-89,-100,-89,-67,-70,-78,-70,-77,-100,-100,-68,-77,-70,-100,-100,-100,-100,-73,-100,-74,-100,-74,-100,-100,-100,-100,-100,-85,-100,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2022491721727
-77,-72,-72,-34,-64,-69,-64,-72,-72,-72,-67,-78,-78,-56,-67,-73,-75,-74,-68,-72,-64,-72,-80,-78,-75,-72,-72,-72,-58,-58,-74,-82,-83,-73,-67,-58,-82,-65,-62,-62,-74,-74,-76,-82,-82,-86,-84,-83,-82,-100,-63,-73,-75,-83,-84,-82,-100,-76,-74,-82,-100,-83,-86,-82,-89,-82,-88,-100,-83,-87,-89,-90,-67,-70,-78,-70,-76,-100,-100,-69,-77,-70,-76,-100,-100,-100,-72,-100,-72,-89,-72,-100,-76,-100,-100,-100,-85,-100,-87,-100,-100,-90,-100,-86,-100,-100,-100,-100,-100,-87,-88,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2027018700319
-72,-73,-73,-36,-62,-68,-62,-71,-71,-72,-68,-76,-75,-60,-68,-78,-75,-75,-67,-72,-62,-72,-82,-76,-75,-72,-72,-72,-58,-58,-100,-82,-83,-82,-67,-58,-82,-62,-63,-63,-74,-73,-78,-83,-82,-100,-84,-83,-82,-87,-63,-74,-100,-82,-84,-82,-83,-77,-82,-80,-100,-81,-86,-82,-89,-82,-87,-100,-81,-87,-89,-89,-67,-71,-77,-71,-78,-100,-100,-67,-78,-71,-77,-100,-100,-100,-72,-84,-72,-88,-75,-100,-77,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-92,-100,-100,-100,-100,-87,-88,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2031629533078
-66,-73,-73,-33,-66,-69,-65,-73,-73,-73,-69,-77,-77,-57,-69,-72,-76,-75,-67,-73,-65,-73,-81,-77,-76,-73,-72,-73,-59,-59,-100,-82,-82,-82,-100,-59,-82,-66,-64,-63,-74,-75,-78,-82,-82,-100,-84,-100,-100,-91,-63,-75,-100,-82,-100,-100,-81,-77,-82,-80,-100,-81,-100,-100,-88,-100,-89,-100,-81,-87,-89,-90,-67,-71,-77,-71,-77,-100,-100,-68,-78,-71,-77,-100,-100,-100,-73,-84,-73,-88,-73,-100,-77,-85,-100,-100,-84,-84,-100,-100,-100,-100,-100,-87,-92,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2036518656722
-75,-72,-72,-34,-62,-69,-62,-71,-71,-71,-69,-80,-80,-56,-70,-74,-76,-75,-67,-72,-62,-71,-81,-79,-76,-72,-72,-73,-58,-58,-100,-82,-82,-81,-68,-59,-82,-62,-63,-63,-74,-74,-76,-84,-83,-100,-100,-100,-100,-64,-63,-74,-100,-83,-100,-100,-81,-76,-81,-83,-100,-83,-100,-100,-91,-81,-89,-100,-82,-100,-89,-90,-67,-71,-78,-71,-77,-100,-92,-67,-78,-71,-77,-100,-93,-100,-73,-84,-73,-88,-73,-100,-76,-85,-100,-100,-84,-85,-88,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-87,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2041186719011
-75,-72,-73,-32,-66,-69,-65,-72,-72,-72,-68,-80,-80,-56,-67,-73,-74,-74,-66,-73,-65,-72,-83,-79,-75,-72,-72,-72,-58,-58,-76,-84,-83,-82,-68,-58,-83,-65,-63,-62,-76,-74,-77,-82,-83,-100,-100,-83,-83,-64,-62,-76,-77,-82,-100,-83,-82,-76,-83,-82,-100,-83,-82,-82,-88,-83,-87,-93,-82,-100,-100,-90,-59,-71,-78,-70,-100,-100,-92,-67,-78,-71,-76,-100,-93,-100,-74,-100,-74,-88,-74,-100,-76,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,670,2045830471614
-75,-69,-69,-32,-64,-67,-63,-77,-77,-77,-67,-75,-75,-55,-69,-74,-70,-70,-67,-69,-64,-77,-81,-75,-100,-74,-73,-74,-60,-60,-100,-84,-84,-78,-67,-60,-84,-63,-65,-65,-70,-70,-74,-81,-81,-83,-81,-83,-100,-89,-65,-70,-100,-81,-83,-100,-81,-100,-80,-82,-100,-83,-86,-100,-87,-100,-100,-100,-83,-100,-87,-89,-66,-74,-77,-74,-77,-100,-100,-67,-77,-74,-100,-82,-87,-100,-79,-81,-79,-100,-79,-100,-100,-82,-100,-86,-82,-82,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2094665383158
-74,-69,-69,-31,-63,-66,-63,-74,-74,-74,-66,-74,-74,-60,-60,-67,-71,-70,-68,-70,-63,-74,-82,-74,-70,-74,-74,-74,-64,-64,-76,-85,-85,-80,-66,-64,-85,-63,-67,-66,-73,-74,-75,-81,-80,-82,-82,-84,-100,-89,-67,-73,-76,-81,-83,-100,-81,-73,-82,-82,-100,-83,-86,-100,-87,-100,-92,-100,-83,-87,-87,-90,-66,-70,-77,-69,-77,-100,-92,-68,-77,-73,-73,-83,-86,-100,-78,-81,-77,-100,-78,-85,-73,-82,-100,-86,-82,-82,-90,-100,-100,-88,-89,-100,-89,-85,-86,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2099295564979
-74,-66,-66,-33,-63,-66,-62,-74,-75,-74,-66,-73,-74,-55,-68,-76,-70,-70,-67,-66,-63,-74,-79,-74,-70,-73,-73,-73,-65,-65,-76,-86,-85,-75,-66,-66,-86,-63,-64,-64,-73,-73,-75,-79,-78,-83,-82,-81,-83,-88,-64,-73,-76,-79,-82,-100,-79,-73,-79,-100,-100,-100,-87,-100,-88,-100,-92,-100,-100,-88,-100,-90,-67,-74,-77,-74,-76,-100,-92,-68,-76,-74,-73,-83,-86,-100,-78,-100,-77,-100,-78,-84,-74,-100,-100,-100,-81,-100,-100,-100,-100,-88,-89,-100,-91,-85,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2104165717842
-72,-66,-66,-34,-64,-66,-64,-74,-74,-74,-66,-73,-74,-57,-69,-76,-70,-70,-67,-66,-64,-74,-82,-74,-70,-73,-73,-73,-66,-66,-100,-87,-87,-75,-66,-66,-87,-64,-64,-64,-73,-73,-76,-78,-80,-83,-83,-81,-83,-70,-64,-73,-100,-79,-78,-100,-83,-74,-82,-100,-100,-83,-87,-100,-89,-100,-100,-93,-85,-88,-88,-89,-67,-74,-77,-74,-77,-100,-100,-68,-76,-74,-74,-100,-100,-100,-77,-83,-77,-86,-78,-84,-74,-100,-100,-87,-81,-100,-100,-100,-100,-88,-91,-100,-91,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2108868418725
-74,-65,-65,-33,-64,-66,-64,-74,-74,-74,-66,-72,-72,-59,-67,-100,-70,-70,-100,-65,-64,-74,-82,-72,-70,-73,-73,-73,-66,-66,-100,-85,-84,-76,-66,-66,-85,-64,-64,-63,-74,-74,-76,-78,-80,-82,-83,-82,-82,-70,-64,-74,-100,-83,-82,-100,-82,-74,-82,-100,-100,-83,-85,-100,-87,-100,-90,-95,-85,-87,-88,-88,-66,-73,-76,-74,-76,-100,-91,-100,-76,-74,-74,-100,-100,-100,-77,-83,-77,-88,-78,-100,-74,-100,-100,-87,-100,-100,-100,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-87,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2113449737942
-75,-67,-67,-35,-62,-68,-61,-74,-75,-75,-68,-76,-76,-61,-66,-76,-68,-68,-68,-67,-62,-75,-80,-77,-68,-75,-75,-75,-64,-64,-76,-85,-84,-79,-68,-64,-85,-62,-63,-63,-74,-74,-75,-100,-100,-81,-83,-82,-83,-88,-64,-73,-75,-83,-83,-100,-81,-74,-80,-100,-100,-100,-85,-100,-85,-100,-90,-95,-100,-87,-87,-87,-66,-73,-76,-74,-76,-100,-91,-68,-76,-74,-75,-83,-85,-100,-77,-83,-78,-88,-78,-100,-74,-81,-86,-85,-81,-81,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-88,-87,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,651,2118147515649
